Datum (MEZ),Nicht Erneuerbar,Erneuerbar,Day Ahead Auktion EXAA (DE-LU)
,Leistung (MW),Leistung (MW),"Preis (EUR/MWh, EUR/tCO2)"
2024-07-05T20:00+02:00,9591.570431,24895.20594,141.99
2024-07-05T20:15+02:00,9673.538569,23225.03137,124.98
2024-07-05T20:30+02:00,9744.080987,21316.3611,134.94
2024-07-05T20:45+02:00,9818.470846,20253.13963,124.98
2024-07-05T21:00+02:00,9896.864251,19317.14402,154.93
2024-07-05T21:15+02:00,9896.543701,18812.5813,150.49
2024-07-05T21:30+02:00,9880.16505,18415.83156,129.97
2024-07-05T21:45+02:00,9892.401222,17944.87267,119.94
2024-07-05T22:00+02:00,9932.19411,17549.40307,160.53
2024-07-05T22:15+02:00,9957.974929,17770.17238,129.94
2024-07-05T22:30+02:00,9878.713206,17663.98017,88.8
2024-07-05T22:45+02:00,9826.179667,17959.92302,80.1
2024-07-05T23:00+02:00,9729.260514,18255.53398,129.53
2024-07-05T23:15+02:00,9655.524839,18609.66956,91.3
2024-07-05T23:30+02:00,9611.636839,18809.65976,83.2
2024-07-05T23:45+02:00,9654.904117,18896.6961,70.5
2024-07-06T00:00+02:00,9836.16579,19073.99407,97.14
2024-07-06T00:15+02:00,9943.47911,19387.76289,70.5
2024-07-06T00:30+02:00,9574.944069,19647.08908,62.7
2024-07-06T00:45+02:00,9032.429453,19603.73764,53.1
2024-07-06T01:00+02:00,8695.004949,19935.02389,74.7
2024-07-06T01:15+02:00,8207.572362,20096.26931,65.4
2024-07-06T01:30+02:00,7773.631384,20424.38149,58.4
2024-07-06T01:45+02:00,7430.114425,20560.36308,39.35
2024-07-06T02:00+02:00,7214.625318,20965.57802,61.09
2024-07-06T02:15+02:00,6932.768489,21709.90422,51.5
2024-07-06T02:30+02:00,6885.327348,22237.95096,50
2024-07-06T02:45+02:00,6823.721114,22462.71234,47.6
2024-07-06T03:00+02:00,6804.22135,22795.3886,60.37
2024-07-06T03:15+02:00,6796.266783,23193.06319,50.2
2024-07-06T03:30+02:00,6800.552626,23556.77395,45.1
2024-07-06T03:45+02:00,6811.945541,24124.52059,38.1
2024-07-06T04:00+02:00,6748.735129,25024.96314,55.2
2024-07-06T04:15+02:00,6724.505707,25516.2484,47.9
2024-07-06T04:30+02:00,6734.042538,26157.05864,44.7
2024-07-06T04:45+02:00,6749.84364,26693.20667,43.4
2024-07-06T05:00+02:00,6718.246054,28046.33735,45.02
2024-07-06T05:15+02:00,6752.00554,29111.32999,32.88
2024-07-06T05:30+02:00,6725.1414,30081.68174,42.9
2024-07-06T05:45+02:00,6614.806323,30721.85998,43.3
2024-07-06T06:00+02:00,6343.822378,32149.61335,45.1
2024-07-06T06:15+02:00,6374.691383,33224.85112,35.1
2024-07-06T06:30+02:00,6351.415758,34566.73313,6.88
2024-07-06T06:45+02:00,6345.005431,35352.87831,-2.4
2024-07-06T07:00+02:00,6342.099697,37259.27083,67.9
2024-07-06T07:15+02:00,6328.961189,38851.17613,40.1
2024-07-06T07:30+02:00,6341.559802,40295.79689,-0.05
2024-07-06T07:45+02:00,6336.369826,41486.42186,-42
2024-07-06T08:00+02:00,6235.931689,42689.1241,93.4
2024-07-06T08:15+02:00,6099.466416,44167.50153,22.13
2024-07-06T08:30+02:00,6073.631416,46181.7356,-5.1
2024-07-06T08:45+02:00,6051.396173,47343.28459,-74.91
2024-07-06T09:00+02:00,6019.780684,47517.56623,55.9
2024-07-06T09:15+02:00,6021.742019,48716.3699,18.9
2024-07-06T09:30+02:00,6027.83157,50709.66902,-15.1
2024-07-06T09:45+02:00,6020.107088,52332.48473,-50.1
2024-07-06T10:00+02:00,5979.925538,52600.70314,55.3
2024-07-06T10:15+02:00,6005.766102,53994.27751,14.9
2024-07-06T10:30+02:00,6003.184841,55199.92167,-15.07
2024-07-06T10:45+02:00,6029.252852,55887.9191,-60.08
2024-07-06T11:00+02:00,6010.440745,55970.24517,23.79
2024-07-06T11:15+02:00,6006.487096,56386.27035,-0.09
2024-07-06T11:30+02:00,6015.926897,56635.68956,-25.1
2024-07-06T11:45+02:00,6025.730689,56667.34329,-48.6
2024-07-06T12:00+02:00,5985.350117,56488.19081,-49.97
2024-07-06T12:15+02:00,5990.871481,56522.34549,-54.98
2024-07-06T12:30+02:00,6238.509618,56732.8374,-66.58
2024-07-06T12:45+02:00,6215.080527,56518.27144,-44.98
2024-07-06T13:00+02:00,6203.001012,55145.71883,-84.95
2024-07-06T13:15+02:00,6211.210419,54489.87039,-69.98
2024-07-06T13:30+02:00,6283.74332,53947.8147,-49.96
2024-07-06T13:45+02:00,6258.906889,53623.29775,-35.06
2024-07-06T14:00+02:00,6269.427313,51846.06185,-72.5
2024-07-06T14:15+02:00,6293.937926,50410.77836,-61.95
2024-07-06T14:30+02:00,6277.997382,48476.41134,-38.5
2024-07-06T14:45+02:00,6280.322777,47613.24314,-22.6
2024-07-06T15:00+02:00,6357.204921,48492.95652,-70.36
2024-07-06T15:15+02:00,6353.737317,49163.32227,-45.09
2024-07-06T15:30+02:00,6327.976028,49484.80154,-20.07
2024-07-06T15:45+02:00,6335.105682,49161.01699,-0.01
2024-07-06T16:00+02:00,6311.039052,49465.71897,-56.7
2024-07-06T16:15+02:00,6402.142215,49760.22243,-30.1
2024-07-06T16:30+02:00,6467.710698,49206.38499,-10.08
2024-07-06T16:45+02:00,6452.242662,48983.71346,21.3
2024-07-06T17:00+02:00,6572.240777,49157.08917,-72.98
2024-07-06T17:15+02:00,6632.15472,49163.01276,-10.1
2024-07-06T17:30+02:00,6718.648072,49115.10887,9.93
2024-07-06T17:45+02:00,6808.33209,48743.57386,39.95
2024-07-06T18:00+02:00,7191.227275,50159.88374,-47.68
2024-07-06T18:15+02:00,7526.024436,51192.66963,-0.09
2024-07-06T18:30+02:00,7620.298133,50493.50078,27.4
2024-07-06T18:45+02:00,7937.732,49103.07484,40.6
2024-07-06T19:00+02:00,7983.794115,46908.90863,-16.7
2024-07-06T19:15+02:00,8007.886352,45739.02113,0
2024-07-06T19:30+02:00,8014.486662,44993.32898,29.5
2024-07-06T19:45+02:00,8045.279689,43898.0684,61.35
2024-07-06T20:00+02:00,8000.859464,43001.66666,29.92
2024-07-06T20:15+02:00,7952.660125,42868.10558,20.1
2024-07-06T20:30+02:00,8057.798152,42026.60976,20.06
2024-07-06T20:45+02:00,8121.502031,41209.81727,30.06
2024-07-06T21:00+02:00,8273.643129,40651.70056,49.93
2024-07-06T21:15+02:00,8329.707069,40674.64715,25.17
2024-07-06T21:30+02:00,8422.103111,40397.61886,20.08
2024-07-06T21:45+02:00,8502.066682,39808.82215,20.07
2024-07-06T22:00+02:00,8818.094921,37640.81192,59.96
2024-07-06T22:15+02:00,8853.100441,37701.72531,33.32
2024-07-06T22:30+02:00,8898.098106,37537.36755,15.07
2024-07-06T22:45+02:00,8916.059437,36988.84299,10.05
2024-07-06T23:00+02:00,8983.988784,35643.81012,58.9
2024-07-06T23:15+02:00,9080.240238,34911.24551,41.27
2024-07-06T23:30+02:00,9177.935118,34596.71726,10.1
2024-07-06T23:45+02:00,9154.923307,34390.24825,0.09
2024-07-07T00:00+02:00,8306.879598,32804.53354,50.9
2024-07-07T00:15+02:00,8019.673038,33062.93158,23.16
2024-07-07T00:30+02:00,7807.387784,33035.53981,-9.9
2024-07-07T00:45+02:00,7644.591728,32826.15225,-14.9
2024-07-07T01:00+02:00,7428.919841,32968.50944,44.91
2024-07-07T01:15+02:00,7109.029526,32630.6927,9.62
2024-07-07T01:30+02:00,7209.606993,31913.49148,0.31
2024-07-07T01:45+02:00,7064.678498,31383.96578,-14.9
2024-07-07T02:00+02:00,6710.885961,31642.71807,34.91
2024-07-07T02:15+02:00,6671.225122,31331.56584,-4.9
2024-07-07T02:30+02:00,6648.27482,31600.46048,-9.9
2024-07-07T02:45+02:00,6627.917539,31289.08231,8.6
2024-07-07T03:00+02:00,6550.561969,30043.91695,28.4
2024-07-07T03:15+02:00,6506.137139,29985.46086,-9.9
2024-07-07T03:30+02:00,6430.43056,29496.63897,-9.25
2024-07-07T03:45+02:00,6414.059936,29130.03623,12.22
2024-07-07T04:00+02:00,6389.646223,28583.70367,21.9
2024-07-07T04:15+02:00,6388.501684,28700.77806,13.38
2024-07-07T04:30+02:00,6388.553996,28512.61863,-4.9
2024-07-07T04:45+02:00,6392.756853,28338.11368,0.1
2024-07-07T05:00+02:00,6314.445746,28161.27387,16.4
2024-07-07T05:15+02:00,6277.167457,28309.85567,18.3
2024-07-07T05:30+02:00,6289.539306,27817.63694,21.6
2024-07-07T05:45+02:00,6259.192898,27294.2211,-24.91
2024-07-07T06:00+02:00,6234.20604,28363.99057,36.6
2024-07-07T06:15+02:00,6234.045304,28725.88588,32.1
2024-07-07T06:30+02:00,6272.311242,29455.22324,1.12
2024-07-07T06:45+02:00,6243.115871,29661.83428,-39.92
2024-07-07T07:00+02:00,6232.409827,30222.79104,45.9
2024-07-07T07:15+02:00,6221.678205,31340.64385,29.8
2024-07-07T07:30+02:00,6184.619686,32209.09441,-12.02
2024-07-07T07:45+02:00,6261.35103,33085.28441,-44.92
2024-07-07T08:00+02:00,6287.145817,34719.57473,53.5
2024-07-07T08:15+02:00,6301.999135,36440.74235,21.9
2024-07-07T08:30+02:00,6283.675225,37833.56309,-5.7
2024-07-07T08:45+02:00,6252.948039,39223.41551,-54.92
2024-07-07T09:00+02:00,6287.000513,40018.90983,58.72
2024-07-07T09:15+02:00,6263.755524,41360.71086,13.5
2024-07-07T09:30+02:00,6257.534643,42195.12886,-3.3
2024-07-07T09:45+02:00,6258.244078,43283.71178,-64.91
2024-07-07T10:00+02:00,6186.515633,44673.60131,24.6
2024-07-07T10:15+02:00,6161.188994,45529.39381,6.6
2024-07-07T10:30+02:00,6153.517177,45837.96606,-5.08
2024-07-07T10:45+02:00,6176.211736,45919.84911,-24.37
2024-07-07T11:00+02:00,6150.172648,46747.14178,14.93
2024-07-07T11:15+02:00,6123.527175,47231.95365,-0.03
2024-07-07T11:30+02:00,6159.094602,47963.89339,-5.03
2024-07-07T11:45+02:00,6160.553497,47905.21749,-16.99
2024-07-07T12:00+02:00,6132.689838,48323.0662,-3.61
2024-07-07T12:15+02:00,6136.093345,48655.18002,-5.09
2024-07-07T12:30+02:00,6181.982061,48837.76095,-11.2
2024-07-07T12:45+02:00,6164.983078,48412.01624,-23.7
2024-07-07T13:00+02:00,6228.437707,48184.63455,-15.08
2024-07-07T13:15+02:00,6249.194465,48348.98671,-10.08
2024-07-07T13:30+02:00,6243.605452,48099.71712,-11.33
2024-07-07T13:45+02:00,6236.189974,47167.17254,-20.5
2024-07-07T14:00+02:00,6238.816857,45909.91651,-30.7
2024-07-07T14:15+02:00,6249.064996,45509.66388,-23.2
2024-07-07T14:30+02:00,6254.673437,45424.86361,-10.76
2024-07-07T14:45+02:00,6218.42172,45262.859,0.5
2024-07-07T15:00+02:00,6213.089463,44356.79803,-49.51
2024-07-07T15:15+02:00,6233.882707,43345.97285,-20.09
2024-07-07T15:30+02:00,6246.495129,42764.72211,1.1
2024-07-07T15:45+02:00,6245.122797,41750.7297,30.3
2024-07-07T16:00+02:00,6264.178849,40071.02932,-62.9
2024-07-07T16:15+02:00,6260.595544,38637.987,-8.34
2024-07-07T16:30+02:00,6257.870132,37884.27647,9.2
2024-07-07T16:45+02:00,6267.780927,37649.72798,59.9
2024-07-07T17:00+02:00,6247.592211,35848.33705,-54.5
2024-07-07T17:15+02:00,6301.123885,34315.46342,-1.04
2024-07-07T17:30+02:00,6496.336621,32295.59717,42
2024-07-07T17:45+02:00,6884.189087,31125.94279,89.6
2024-07-07T18:00+02:00,7807.558872,30528.94971,-2.48
2024-07-07T18:15+02:00,8293.269914,28575.07484,43.9
2024-07-07T18:30+02:00,8931.396821,26266.06498,89.91
2024-07-07T18:45+02:00,9694.257548,24007.41151,124.7
2024-07-07T19:00+02:00,10594.12338,21984.38562,48.4
2024-07-07T19:15+02:00,11275.19238,20370.15427,98.81
2024-07-07T19:30+02:00,11838.61327,19077.79815,124.93
2024-07-07T19:45+02:00,12253.98983,17855.19085,145
2024-07-07T20:00+02:00,12731.7169,16454.69349,114.95
2024-07-07T20:15+02:00,13165.61541,14968.81844,124.96
2024-07-07T20:30+02:00,13299.72256,13884.90471,139.95
2024-07-07T20:45+02:00,13532.6065,13123.72626,145.06
2024-07-07T21:00+02:00,13693.338,12699.54692,149.73
2024-07-07T21:15+02:00,13787.44937,12696.92298,134.94
2024-07-07T21:30+02:00,13795.71298,12698.55804,139.93
2024-07-07T21:45+02:00,13872.96931,12503.13264,134.95
2024-07-07T22:00+02:00,13973.99372,12424.79532,139.94
2024-07-07T22:15+02:00,13946.51474,12261.93952,120.29
2024-07-07T22:30+02:00,13949.99769,12131.85934,129.9
2024-07-07T22:45+02:00,13955.79596,11914.79012,110.54
2024-07-07T23:00+02:00,14101.52394,11773.04226,139.91
2024-07-07T23:15+02:00,14060.4041,11879.37829,103.7
2024-07-07T23:30+02:00,13909.69235,11780.21895,107.52
2024-07-07T23:45+02:00,13738.1097,11688.9665,89.59
2024-07-08T00:00+02:00,13613.22762,11767.79346,106.75
2024-07-08T00:15+02:00,13462.12251,12291.99349,93.3
2024-07-08T00:30+02:00,13092.21537,12646.76206,84.9
2024-07-08T00:45+02:00,12691.75679,12727.48879,77.4
2024-07-08T01:00+02:00,12236.48897,13046.45849,95.47
2024-07-08T01:15+02:00,11996.3965,13388.35427,84.9
2024-07-08T01:30+02:00,11867.17172,13617.55117,78.7
2024-07-08T01:45+02:00,11733.88139,13742.63568,70.8
2024-07-08T02:00+02:00,11680.68074,13994.16284,95.92
2024-07-08T02:15+02:00,11657.62489,14150.83367,77.4
2024-07-08T02:30+02:00,11659.41302,14186.57036,73.7
2024-07-08T02:45+02:00,11604.25391,14707.50172,68.9
2024-07-08T03:00+02:00,11734.80548,14975.97202,99.18
2024-07-08T03:15+02:00,11727.36142,15161.47236,70.8
2024-07-08T03:30+02:00,11705.93692,15298.32081,66.6
2024-07-08T03:45+02:00,11787.61929,15306.76442,60.9
2024-07-08T04:00+02:00,11856.7473,15351.55716,63.9
2024-07-08T04:15+02:00,11934.35523,15500.44558,62.3
2024-07-08T04:30+02:00,12064.53767,15631.10483,77.4
2024-07-08T04:45+02:00,12132.27623,15881.76867,110.72
2024-07-08T05:00+02:00,12592.57606,16172.07307,35.08
2024-07-08T05:15+02:00,12858.04767,16580.37809,63.9
2024-07-08T05:30+02:00,13343.9647,16955.48922,94.57
2024-07-08T05:45+02:00,13840.76744,17111.2057,149.95
2024-07-08T06:00+02:00,14042.43311,17770.3061,119.9
2024-07-08T06:15+02:00,14333.49431,18413.94404,129.91
2024-07-08T06:30+02:00,14387.11411,19517.24458,138.25
2024-07-08T06:45+02:00,14419.15096,20781.44203,115.5
2024-07-08T07:00+02:00,14518.46614,22078.50772,169.91
2024-07-08T07:15+02:00,14618.19609,23171.90896,140.9
2024-07-08T07:30+02:00,14646.82248,24370.58475,123.7
2024-07-08T07:45+02:00,14638.17357,25718.88516,101.97
2024-07-08T08:00+02:00,14684.92643,27474.26565,179.94
2024-07-08T08:15+02:00,14583.2266,29095.84978,117
2024-07-08T08:30+02:00,14313.08497,31091.61797,90.8
2024-07-08T08:45+02:00,13736.85749,33213.34654,43.92
2024-07-08T09:00+02:00,13144.67046,35831.0094,144.29
2024-07-08T09:15+02:00,12562.46509,37828.0113,84.9
2024-07-08T09:30+02:00,11840.17388,39792.52981,63.9
2024-07-08T09:45+02:00,11134.93622,41882.90755,36.1
2024-07-08T10:00+02:00,10226.00972,44119.42577,104.92
2024-07-08T10:15+02:00,9678.113381,45619.21346,79.92
2024-07-08T10:30+02:00,9592.720307,46747.00128,54.91
2024-07-08T10:45+02:00,9502.91247,48086.04302,17.6
2024-07-08T11:00+02:00,9375.750007,49530.15677,74.91
2024-07-08T11:15+02:00,9312.854123,50139.43301,59.92
2024-07-08T11:30+02:00,9348.51167,50582.37023,44.91
2024-07-08T11:45+02:00,9329.688674,50979.78502,25.3
2024-07-08T12:00+02:00,9151.181846,51479.50257,59.92
2024-07-08T12:15+02:00,9110.033241,51887.15945,41.1
2024-07-08T12:30+02:00,9105.494851,51778.904,30.1
2024-07-08T12:45+02:00,9101.638917,51869.32257,38.64
2024-07-08T13:00+02:00,9231.215175,51623.61313,44.92
2024-07-08T13:15+02:00,9261.65884,51159.42369,41.8
2024-07-08T13:30+02:00,9327.356645,50835.66446,33.5
2024-07-08T13:45+02:00,9281.417758,50338.75959,23.3
2024-07-08T14:00+02:00,9203.926547,49428.24636,23.3
2024-07-08T14:15+02:00,9238.143894,48768.23384,34.5
2024-07-08T14:30+02:00,9476.171244,47817.86575,41.8
2024-07-08T14:45+02:00,9827.233581,46994.83168,52.5
2024-07-08T15:00+02:00,10484.93654,45799.22354,30.81
2024-07-08T15:15+02:00,10945.4117,44809.67173,49.9
2024-07-08T15:30+02:00,11203.25612,43171.04847,51.8
2024-07-08T15:45+02:00,11348.11192,41891.7442,84.9
2024-07-08T16:00+02:00,11912.18993,40062.77197,10.9
2024-07-08T16:15+02:00,12284.37062,38464.3422,55.9
2024-07-08T16:30+02:00,12801.62336,36966.56426,84.91
2024-07-08T16:45+02:00,13618.34592,35247.83581,114.92
2024-07-08T17:00+02:00,15060.82122,33066.75043,34.92
2024-07-08T17:15+02:00,16029.02797,31319.64652,74.92
2024-07-08T17:30+02:00,16754.07007,29481.50588,100.2
2024-07-08T17:45+02:00,17814.89453,27558.43182,140.9
2024-07-08T18:00+02:00,18703.87973,25001.80348,48.22
2024-07-08T18:15+02:00,19360.99009,23341.94178,85.5
2024-07-08T18:30+02:00,20117.13655,21478.94603,118.7
2024-07-08T18:45+02:00,20571.87288,19403.50727,194.4
2024-07-08T19:00+02:00,20822.00259,17412.13017,97.78
2024-07-08T19:15+02:00,21046.87207,15752.9277,164.9
2024-07-08T19:30+02:00,21217.4918,14268.3543,184.91
2024-07-08T19:45+02:00,21507.69606,13084.15202,194.99
2024-07-08T20:00+02:00,21739.95279,12151.03014,385.07
2024-07-08T20:15+02:00,21717.19579,11511.22418,184.98
2024-07-08T20:30+02:00,21768.95709,10880.34652,189.96
2024-07-08T20:45+02:00,21780.69703,10388.0014,194.99
2024-07-08T21:00+02:00,21761.81125,10165.71106,204.95
2024-07-08T21:15+02:00,21742.57033,10153.50702,190.47
2024-07-08T21:30+02:00,21672.56063,10180.45077,174.98
2024-07-08T21:45+02:00,21576.78852,10253.63836,159.95
2024-07-08T22:00+02:00,21541.46287,10534.38086,177.54
2024-07-08T22:15+02:00,21221.64535,10712.03347,164.94
2024-07-08T22:30+02:00,20907.36381,11039.87782,117
2024-07-08T22:45+02:00,20676.03435,11280.5565,105.6
2024-07-08T23:00+02:00,20429.16508,11782.21137,142.08
2024-07-08T23:15+02:00,19755.96977,12109.28792,111.9
2024-07-08T23:30+02:00,19328.78,12214.13797,102.8
2024-07-08T23:45+02:00,19092.05319,12416.65952,90.8
2024-07-09T00:00+02:00,18183.78642,12722.58101,139.92
2024-07-09T00:15+02:00,17843.10212,13086.86353,107.59
2024-07-09T00:30+02:00,17552.6693,13311.46012,85.1
2024-07-09T00:45+02:00,17271.93827,13453.8502,80.1
2024-07-09T01:00+02:00,17139.53553,13938.98697,129.91
2024-07-09T01:15+02:00,16866.42398,14064.92946,85.09
2024-07-09T01:30+02:00,16531.48752,14276.78593,80.09
2024-07-09T01:45+02:00,16343.85116,14437.13482,81.66
2024-07-09T02:00+02:00,16056.07743,14742.7661,85.08
2024-07-09T02:15+02:00,15891.78542,14630.12626,80.09
2024-07-09T02:30+02:00,15705.54243,14756.38766,87.07
2024-07-09T02:45+02:00,15450.58671,14892.90179,104.91
2024-07-09T03:00+02:00,15405.38985,15320.0418,109.91
2024-07-09T03:15+02:00,15419.56115,15367.20956,72.72
2024-07-09T03:30+02:00,15382.95939,15460.21202,72.47
2024-07-09T03:45+02:00,15461.74216,15481.03532,104.9
2024-07-09T04:00+02:00,15383.53367,15692.77766,63.82
2024-07-09T04:15+02:00,15438.05135,15777.63643,67.9
2024-07-09T04:30+02:00,15474.68278,16024.91031,109.91
2024-07-09T04:45+02:00,15570.48435,16260.63907,119.92
2024-07-09T05:00+02:00,15392.00061,16356.88082,65.02
2024-07-09T05:15+02:00,15537.43536,16760.77889,75.02
2024-07-09T05:30+02:00,16005.72958,17046.65482,94.42
2024-07-09T05:45+02:00,16396.857,17588.73354,149.95
2024-07-09T06:00+02:00,16696.64621,18344.43822,109.9
2024-07-09T06:15+02:00,16759.62772,18963.12656,124.91
2024-07-09T06:30+02:00,16762.95222,19769.39236,123.6
2024-07-09T06:45+02:00,16760.89169,20780.68298,100.09
2024-07-09T07:00+02:00,16633.57078,22005.74748,159.93
2024-07-09T07:15+02:00,16609.11356,23403.24902,139.9
2024-07-09T07:30+02:00,16489.36637,24575.88557,90.1
2024-07-09T07:45+02:00,16227.08016,25993.21523,81.67
2024-07-09T08:00+02:00,15739.79368,27842.33119,169.9
2024-07-09T08:15+02:00,15517.69697,29658.59721,122.25
2024-07-09T08:30+02:00,15027.76414,31752.86026,55.1
2024-07-09T08:45+02:00,14045.55624,34004.6905,49.9
2024-07-09T09:00+02:00,12999.88971,36210.40437,144.92
2024-07-09T09:15+02:00,12145.9803,38469.86399,104.92
2024-07-09T09:30+02:00,11288.01325,40477.22586,64.91
2024-07-09T09:45+02:00,10490.93938,42438.49754,-1.54
2024-07-09T10:00+02:00,9913.338812,44830.9401,104.91
2024-07-09T10:15+02:00,9777.331729,46662.62021,69.91
2024-07-09T10:30+02:00,9618.842857,48315.56689,44.91
2024-07-09T10:45+02:00,9467.425322,49782.91166,-1.63
2024-07-09T11:00+02:00,9562.079997,51661.5189,66.68
2024-07-09T11:15+02:00,9623.931404,53016.68873,39.45
2024-07-09T11:30+02:00,9617.131429,54385.75281,34.91
2024-07-09T11:45+02:00,9612.668246,55516.9019,9.91
2024-07-09T12:00+02:00,9554.301206,56767.59977,54.9
2024-07-09T12:15+02:00,9366.950758,57313.74157,12.73
2024-07-09T12:30+02:00,9183.066176,58173.46027,24.91
2024-07-09T12:45+02:00,9235.910742,58975.15194,14.91
2024-07-09T13:00+02:00,9298.060792,59148.37739,29.9
2024-07-09T13:15+02:00,9262.08739,59448.89092,-4.91
2024-07-09T13:30+02:00,9229.723451,59497.02504,22.26
2024-07-09T13:45+02:00,9175.824631,59108.1811,29.91
2024-07-09T14:00+02:00,9112.129526,58232.12177,-19.91
2024-07-09T14:15+02:00,9113.084386,57891.26172,-9.51
2024-07-09T14:30+02:00,9109.609363,57415.42203,34.91
2024-07-09T14:45+02:00,9087.28513,56885.03069,54.92
2024-07-09T15:00+02:00,8998.025467,55648.41963,-13.38
2024-07-09T15:15+02:00,9046.498538,54717.98145,-9.9
2024-07-09T15:30+02:00,9071.694566,53506.01854,49.9
2024-07-09T15:45+02:00,8946.190717,52683.15208,69.91
2024-07-09T16:00+02:00,9116.414964,51186.2557,-28.1
2024-07-09T16:15+02:00,9249.514605,50091.06547,34.91
2024-07-09T16:30+02:00,9604.783303,48599.34852,69.92
2024-07-09T16:45+02:00,10103.92683,46893.72729,104.95
2024-07-09T17:00+02:00,10602.99343,45046.73976,-24.93
2024-07-09T17:15+02:00,11318.59473,42923.22333,33.38
2024-07-09T17:30+02:00,12142.98045,41048.20797,109.91
2024-07-09T17:45+02:00,12702.43224,39558.90925,149.92
2024-07-09T18:00+02:00,12751.37077,37051.81777,5.07
2024-07-09T18:15+02:00,13175.32937,35167.10803,60.08
2024-07-09T18:30+02:00,14274.92194,33271.98698,127.19
2024-07-09T18:45+02:00,15116.30342,31462.06197,169.91
2024-07-09T19:00+02:00,15417.61256,29556.22378,80.1
2024-07-09T19:15+02:00,15861.22249,28170.687,100.1
2024-07-09T19:30+02:00,16263.5679,26792.19037,149.9
2024-07-09T19:45+02:00,16472.32889,25883.5312,154.9
2024-07-09T20:00+02:00,16554.10809,25387.00523,159.95
2024-07-09T20:15+02:00,16589.82297,25219.6549,134.92
2024-07-09T20:30+02:00,16603.30752,25515.6763,111.99
2024-07-09T20:45+02:00,16649.64445,26073.47472,129.91
2024-07-09T21:00+02:00,16504.71946,27064.27703,129.97
2024-07-09T21:15+02:00,16336.17809,28147.87833,129.93
2024-07-09T21:30+02:00,16163.3393,28988.40728,119.91
2024-07-09T21:45+02:00,15440.87947,29967.46586,77.4
2024-07-09T22:00+02:00,14849.77111,30305.9554,144.91
2024-07-09T22:15+02:00,14478.396,30432.2452,114.93
2024-07-09T22:30+02:00,13927.84495,30558.04663,60.09
2024-07-09T22:45+02:00,13331.6237,30673.79863,40.08
2024-07-09T23:00+02:00,12940.48073,30415.59403,104.94
2024-07-09T23:15+02:00,12689.22094,30242.7645,94.92
2024-07-09T23:30+02:00,12609.72909,29803.93815,74.91
2024-07-09T23:45+02:00,12459.69311,28974.05756,25.62
2024-07-10T00:00+02:00,12347.87401,28359.34797,74.95
2024-07-10T00:15+02:00,12417.9108,28025.93295,64.92
2024-07-10T00:30+02:00,12420.31237,27569.76443,59.92
2024-07-10T00:45+02:00,12483.01709,27330.72583,49.92
2024-07-10T01:00+02:00,12620.52358,27166.04672,64.92
2024-07-10T01:15+02:00,12604.43087,26840.41949,59.91
2024-07-10T01:30+02:00,12544.98173,26329.36008,54.91
2024-07-10T01:45+02:00,12577.28435,25618.66568,44.91
2024-07-10T02:00+02:00,12703.60748,24763.91838,59.94
2024-07-10T02:15+02:00,12722.19019,24264.03943,54.94
2024-07-10T02:30+02:00,12759.39267,23968.9011,44.95
2024-07-10T02:45+02:00,12907.7551,23481.84522,44.95
2024-07-10T03:00+02:00,13154.77153,22784.30795,39.96
2024-07-10T03:15+02:00,13242.18751,22721.75041,44.95
2024-07-10T03:30+02:00,13574.54691,23045.29342,49.94
2024-07-10T03:45+02:00,14025.36236,23278.99306,59.94
2024-07-10T04:00+02:00,14287.03132,23196.50883,39.94
2024-07-10T04:15+02:00,14322.66492,22729.88771,49.95
2024-07-10T04:30+02:00,14402.83308,21934.24192,59.96
2024-07-10T04:45+02:00,14450.11784,21422.59361,74.98
2024-07-10T05:00+02:00,14584.36919,21069.08338,5.04
2024-07-10T05:15+02:00,14634.69766,21740.72614,20.06
2024-07-10T05:30+02:00,14650.12561,22220.23217,74.93
2024-07-10T05:45+02:00,14710.59172,22447.19907,155.19
2024-07-10T06:00+02:00,15062.04697,23551.08888,56.97
2024-07-10T06:15+02:00,15233.39061,23864.15865,74.91
2024-07-10T06:30+02:00,15311.91681,24409.56639,89.92
2024-07-10T06:45+02:00,15295.56014,24256.68771,109.9
2024-07-10T07:00+02:00,15319.78091,24858.28045,99.92
2024-07-10T07:15+02:00,15310.05558,25486.21783,104.9
2024-07-10T07:30+02:00,15383.11005,25947.38364,102.22
2024-07-10T07:45+02:00,15392.86911,26515.59343,80.1
2024-07-10T08:00+02:00,15365.02637,27288.91216,119.91
2024-07-10T08:15+02:00,15364.66923,28134.5969,109.9
2024-07-10T08:30+02:00,15388.72415,29097.86188,73.07
2024-07-10T08:45+02:00,15454.1629,30312.1525,60.1
2024-07-10T09:00+02:00,15082.85036,31134.67136,119.91
2024-07-10T09:15+02:00,14699.63489,31944.98103,78.85
2024-07-10T09:30+02:00,14489.05588,32874.14,50.1
2024-07-10T09:45+02:00,14415.23876,33525.27131,74.91
2024-07-10T10:00+02:00,14277.98088,34704.6207,99.92
2024-07-10T10:15+02:00,14105.12306,35861.93299,84.91
2024-07-10T10:30+02:00,14016.1634,36723.63652,50.89
2024-07-10T10:45+02:00,13957.3812,37499.29016,25.1
2024-07-10T11:00+02:00,13768.76585,38579.02227,73.88
2024-07-10T11:15+02:00,13778.17148,39017.98655,40.1
